time,rpm,timing_c1,engine_load,speed,maf,throttle,intake_air_temp,o2_sensor_voltage,o2_sensor_voltage2
56.7,1556,15.5,13.4,24,0.8,10.6,73,0.007,0.036
57.6,1582,15.6,14.5,25,0.8,10.6,73,0.028,0.046
58.5,1639,16.0,14.2,26,0.9,10.6,73,0.046,0.062
59.4,1629,16.0,14.2,27,0.9,10.6,73,0.053,0.076
60.3,1602,15.9,14.5,27,0.9,10.6,73,0.404,0.084
61.2,1492,14.5,15.8,27,0.8,10.6,73,0.872,0.105
62.1,1427,14.6,15.8,25,0.8,10.6,73,0.710,0.139
63.0,1244,15.5,19.2,23,0.8,10.6,73,0.692,0.180
63.9,1324,15.3,18.8,21,0.8,10.6,73,0.417,0.163
64.8,1458,14.5,16.1,18,0.8,10.6,73,0.312,0.138
65.7,1333,14.5,17.4,16,0.8,10.6,73,0.063,0.081
66.6,1234,14.5,20.0,13,0.9,10.6,73,0.104,0.087
67.5,1299,17.5,20.3,13,1.4,12.1,73,0.176,0.105
68.4,1369,19.7,20.8,14,3.1,20.3,73,0.443,0.160
69.3,1654,16.9,39.0,15,3.4,21.3,73,0.820,0.275
70.2,1724,17.1,59.9,16,4.1,26.6,73,0.514,0.241
71.1,2050,21.4,60.2,18,4.4,26.6,73,0.135,0.180
72.0,2167,22.3,59.9,21,4.9,26.3,72,0.579,0.253
72.9,2339,24.5,55.6,23,4.8,25.9,72,0.821,0.313
73.8,2494,26.2,52.6,24,4.6,25.1,72,0.849,0.324
74.7,2508,27.8,47.8,26,3.8,21.1,72,0.759,0.280
75.6,2495,23.4,45.4,26,3.8,21.3,72,0.625,0.170
76.5,2521,23.6,42.7,27,3.8,21.5,72,0.407,0.153
77.4,2568,24.9,41.4,27,2.8,18.8,72,0.205,0.130
78.3,2260,24.1,36.8,27,1.0,10.6,72,0.050,0.119
79.2,1646,21.5,20.0,27,1.2,12.0,72,0.236,0.124
80.1,1657,21.5,18.4,27,1.4,14.1,72,0.944,0.269
81.0,1669,21.5,14.5,27,0.8,12.4,72,0.684,0.236
81.9,1704,19.2,13.9,28,0.8,10.6,72,0.032,0.051
82.8,1734,16.5,12.9,28,0.8,10.6,72,0.024,0.035
83.7,1730,20.0,15.4,28,0.9,11.0,72,0.015,0.000
84.6,1757,23.0,18.8,29,1.1,12.9,72,0.515,0.124
85.5,1830,23.0,19.8,29,1.3,13.4,72,0.949,0.300
86.4,1852,22.6,22.3,30,1.5,14.5,72,0.934,0.226
87.3,1885,21.5,28.6,31,2.0,15.4,72,0.929,0.175
88.2,1928,20.9,30.0,31,2.1,16.5,72,0.909,0.309
89.1,1975,20.0,33.3,32,2.3,16.9,72,0.906,0.279
90.0,2022,20.3,32.3,32,2.3,16.8,72,0.900,0.205
90.9,2030,20.5,31.0,32,2.2,16.5,72,0.720,0.146
91.8,2035,20.5,30.6,33,2.2,16.5,72,0.479,0.076
92.7,2049,20.5,35.6,34,2.3,16.5,72,0.121,0.046
93.6,2067,20.6,42.0,34,3.0,18.8,72,0.517,0.180
94.5,2095,21.0,29.8,34,2.4,17.4,72,0.833,0.358
95.4,2062,22.2,27.2,34,1.5,14.1,72,0.073,0.071
96.3,2021,24.5,18.8,33,1.4,14.1,72,0.349,0.084
97.2,1988,24.2,19.2,33,1.4,14.2,72,0.900,0.145
98.1,1953,23.6,20.6,32,1.4,14.5,72,0.862,0.129
99.0,1906,22.0,30.9,32,1.8,15.2,72,0.838,0.110
99.9,1903,21.1,31.7,32,2.2,16.5,72,0.919,0.197
100.8,1895,19.0,34.9,32,2.3,16.9,72,0.899,0.256
101.7,1905,19.2,34.0,32,2.3,17.0,72,0.830,0.135
102.6,1911,19.5,32.5,31,1.7,13.7,72,0.549,0.164
103.5,1895,22.5,23.6,31,1.5,13.3,72,0.256,0.220
104.4,1875,20.9,16.8,32,1.1,12.2,72,0.889,0.119
105.3,1844,16.5,11.8,30,0.8,11.5,72,0.616,0.044
106.2,1765,16.3,11.9,30,0.8,10.6,72,0.021,0.001
107.1,1766,16.3,12.2,29,0.8,10.6,72,0.018,0.000
108.0,1750,22.0,20.1,29,1.3,12.2,71,0.109,0.000
108.9,1775,20.8,25.2,29,2.0,16.5,70,0.914,0.189
109.8,1798,18.5,25.5,29,1.5,15.4,70,0.626,0.258
110.7,1754,20.5,24.8,29,1.5,14.6,70,0.143,0.130
111.6,1745,21.4,25.9,29,1.5,14.9,70,0.312,0.084
112.5,1718,18.5,57.4,28,2.4,17.7,70,0.406,0.060
113.4,1716,18.3,56.7,28,3.5,22.4,70,0.844,0.254
114.3,1711,18.0,53.2,28,3.4,22.0,70,0.850,0.243
115.2,1711,18.3,53.8,28,3.2,21.2,70,0.879,0.051
116.1,1709,19.0,55.6,28,3.3,21.4,70,0.870,0.055
117.0,1754,19.5,55.3,28,3.4,21.4,70,0.845,0.075
117.9,1798,19.8,53.7,30,3.3,20.0,70,0.840,0.077
118.8,1847,18.5,35.6,30,3.0,19.2,70,0.829,0.078
119.7,1840,19.8,32.8,30,2.3,16.5,70,0.790,0.031
120.6,1826,23.0,18.8,30,1.9,16.0,70,0.829,0.032
121.5,1816,20.8,24.4,30,1.7,15.1,70,0.940,0.045
122.4,1801,18.2,34.9,30,1.9,13.7,70,0.846,0.081
123.3,1741,21.9,26.0,30,1.8,14.1,70,0.715,0.170
124.2,1734,21.3,18.9,30,1.7,16.5,70,0.385,0.107
125.1,1709,17.0,39.9,29,1.8,16.4,70,0.304,0.068
126.0,1703,17.2,41.2,28,1.9,16.1,70,0.890,0.275
126.9,1699,17.5,43.5,28,2.6,17.8,70,0.900,0.298
127.8,1705,17.5,44.2,28,2.7,18.1,70,0.911,0.342
128.7,1700,17.5,44.4,29,2.8,17.6,70,0.919,0.389
129.6,1691,17.5,43.0,28,3.3,19.2,70,0.925,0.392
130.5,1708,18.6,44.4,28,3.3,21.2,70,0.944,0.409
131.4,1725,20.5,48.6,29,2.5,20.5,69,0.945,0.408
132.3,1731,21.0,46.6,28,2.6,19.6,68,0.945,0.399
133.2,1720,21.2,43.9,28,2.9,17.3,68,0.938,0.398
134.1,1666,18.5,41.1,28,2.8,17.3,68,0.930,0.395
135.0,1652,18.8,38.0,28,2.4,17.6,68,0.915,0.316
135.9,1592,21.5,45.7,27,2.6,18.0,68,0.901,0.190
136.8,1585,20.8,48.0,27,2.8,19.2,68,0.914,0.277
137.7,1569,19.0,31.8,26,1.1,16.0,68,0.750,0.328
138.6,1535,16.7,26.4,26,1.1,12.2,68,0.191,0.075
139.5,1502,13.5,14.1,25,0.8,11.3,68,0.128,0.057
140.4,1495,13.5,13.9,25,0.8,10.6,68,0.025,0.005
141.3,1515,15.0,14.4,25,0.7,10.6,68,0.020,0.003
142.2,1555,21.0,20.8,24,0.9,11.6,68,0.037,0.000
143.1,1581,21.1,20.8,24,1.2,13.7,68,0.222,0.011
144.0,1627,21.5,20.8,26,1.2,13.9,68,0.193,0.022
144.9,1663,19.6,28.3,27,1.5,14.3,68,0.111,0.035
145.8,1712,17.3,42.7,27,2.6,17.6,68,0.488,0.182
146.7,1803,21.5,32.0,28,2.2,16.7,68,0.888,0.480
147.6,1820,20.3,26.7,29,1.5,14.9,68,0.196,0.293
148.5,1835,18.1,35.7,29,1.9,15.4,68,0.465,0.244
149.4,1830,21.5,32.0,30,2.2,16.2,68,0.895,0.335
150.3,1823,21.0,29.0,30,2.5,18.0,68,0.917,0.383
151.2,1792,18.5,42.3,30,2.6,18.1,68,0.927,0.450
152.1,1774,19.5,44.7,30,2.8,18.6,68,0.875,0.376
153.0,1742,20.7,49.8,30,3.2,22.4,68,0.871,0.334
153.9,1662,17.0,60.3,29,3.4,23.0,68,0.865,0.320
154.8,1636,16.6,60.6,28,3.6,24.7,68,0.361,0.184
155.7,1601,16.0,61.2,27,3.8,26.6,68,0.187,0.086
156.6,1622,12.5,63.6,27,3.9,28.7,68,0.215,0.075
157.5,1638,12.8,65.4,27,4.1,31.4,68,0.650,0.209
158.4,1662,13.5,65.1,27,4.1,30.5,68,0.828,0.252
159.3,1674,14.5,64.7,27,4.1,30.3,68,0.786,0.110
160.2,1691,15.0,64.5,27,4.1,32.2,68,0.800,0.116
161.1,1716,15.0,65.4,27,4.2,31.7,68,0.805,0.143
162.0,1733,14.7,65.5,28,4.2,30.7,68,0.822,0.230
162.9,1714,15.4,64.2,28,4.1,28.2,68,0.919,0.314
163.8,1680,17.5,57.9,28,2.6,21.3,68,0.920,0.381
164.7,1617,19.2,56.5,28,2.8,14.5,68,0.920,0.410
165.6,1718,21.0,54.1,27,3.3,11.0,67,0.857,0.419
166.5,2200,21.5,46.4,25,3.3,13.4,66,0.785,0.435
167.4,2150,21.3,40.5,24,3.2,19.6,66,0.939,0.445
168.3,2053,20.5,44.6,23,3.3,20.2,66,0.872,0.426
169.2,2038,21.8,46.5,22,3.5,21.2,66,0.635,0.200
170.1,2018,23.5,49.8,22,3.7,21.5,66,0.721,0.219
171.0,1988,24.0,49.5,22,3.6,21.8,66,0.728,0.255
171.9,1964,23.8,50.4,21,3.5,22.0,66,0.356,0.235
172.8,1943,23.5,52.5,21,3.6,22.7,66,0.596,0.227
173.7,1952,24.0,52.5,21,3.8,23.1,66,0.901,0.210
174.6,1997,24.4,52.2,21,4.0,24.3,66,0.915,0.349
175.5,2053,25.0,51.4,21,3.7,23.1,66,0.600,0.351
176.4,2098,25.5,52.0,22,3.8,22.7,66,0.279,0.230
177.3,2133,25.9,52.2,22,3.9,23.5,66,0.919,0.333
178.2,2191,27.0,50.9,23,4.1,23.5,66,0.907,0.417
179.1,2334,27.2,50.0,23,4.1,23.5,66,0.875,0.469
180.0,2363,27.5,48.2,24,4.1,23.5,66,0.749,0.460
180.9,2560,29.9,48.8,25,3.3,22.1,66,0.570,0.435
181.8,2334,28.7,50.6,26,0.8,13.3,66,0.368,0.401
182.7,1668,17.0,58.3,27,2.2,17.4,66,0.265,0.355
183.6,1709,17.7,58.4,27,3.6,24.3,66,0.895,0.434
184.5,1754,18.6,58.4,28,3.8,25.0,65,0.826,0.379
185.4,1791,19.5,56.8,29,3.7,25.0,64,0.734,0.185
186.3,1780,19.6,55.1,29,3.6,23.1,64,0.810,0.256
187.2,1755,20.0,52.9,29,3.2,21.9,64,0.611,0.285
188.1,1700,20.0,52.6,29,3.1,20.5,64,0.260,0.225
189.0,1696,20.2,50.5,28,2.6,18.0,64,0.231,0.233
189.9,1679,21.5,23.5,28,1.8,15.9,64,0.195,0.245
190.8,1525,19.2,21.9,28,0.7,10.6,64,0.047,0.330
191.7,1185,12.0,14.1,25,0.9,13.1,64,0.238,0.387
192.6,1530,14.7,23.1,24,1.4,16.7,64,0.920,0.105
193.5,1876,19.0,43.9,21,3.0,20.4,64,0.903,0.202
194.4,1818,19.8,47.2,21,3.1,21.0,64,0.875,0.480
195.3,1824,20.2,51.8,20,3.6,25.1,64,0.894,0.341
196.2,1834,18.5,56.6,20,3.8,25.5,64,0.907,0.165
197.1,1868,18.9,59.2,19,4.0,26.3,64,0.890,0.165
198.0,1911,19.5,60.0,19,4.2,26.7,64,0.587,0.186
198.9,1965,19.9,60.0,20,4.2,26.6,64,0.338,0.245
199.8,1998,20.8,58.7,21,4.2,26.2,64,0.870,0.494
200.7,2032,22.0,56.1,21,4.1,24.7,64,0.872,0.492
201.6,2053,23.0,55.9,21,4.1,24.7,64,0.874,0.485
202.5,2059,22.8,56.0,21,4.1,24.7,64,0.850,0.445
203.4,2066,22.5,57.3,22,4.2,25.2,64,0.854,0.432
204.3,2069,23.7,54.3,22,4.1,24.7,64,0.863,0.480
205.2,2071,24.3,50.3,22,3.8,22.7,64,0.890,0.467
206.1,2070,23.5,40.8,21,3.2,21.2,64,0.686,0.433
207.0,2078,23.5,39.4,21,2.7,19.1,64,0.105,0.270
207.9,2085,23.5,36.5,22,2.3,16.5,64,0.464,0.291
208.8,2082,24.0,31.0,22,2.1,16.4,64,0.930,0.335
209.7,2093,24.2,24.3,22,1.8,16.1,64,0.925,0.400
210.6,2116,25.5,23.4,22,1.7,15.4,64,0.918,0.500
211.5,2124,23.3,20.1,22,1.6,13.7,64,0.850,0.369
212.4,2133,18.0,8.6,22,1.1,12.3,64,0.634,0.229
213.3,2105,17.8,8.6,22,0.7,10.6,64,0.025,0.100
214.2,2072,17.5,8.6,22,0.7,10.6,64,0.020,0.085
215.1,2032,17.5,8.8,22,0.7,10.6,64,0.015,0.060
216.0,2036,17.5,8.9,22,0.7,10.6,64,0.012,0.050
216.9,2040,17.5,8.6,22,0.7,10.6,64,0.009,0.040
217.8,2066,20.8,11.3,22,0.8,10.8,64,0.006,0.025
218.7,2114,26.0,17.6,22,1.4,14.9,64,0.377,0.146
219.6,2278,27.2,17.3,23,1.4,14.8,64,0.842,0.415
220.5,2320,28.0,16.7,24,1.4,14.5,64,0.222,0.286
221.4,2406,28.0,14.5,25,1.2,14.0,64,0.312,0.145
222.3,2423,27.6,13.4,25,1.0,12.9,64,0.895,0.145
223.2,2432,26.6,11.0,25,1.0,12.4,64,0.530,0.262
224.1,2388,20.0,9.2,25,0.9,11.8,64,0.064,0.535
225.0,2372,19.9,7.5,25,0.7,10.6,64,0.008,0.334
225.9,2319,19.5,8.2,25,0.7,10.6,64,0.005,0.060
226.8,2307,19.4,8.2,25,0.7,10.6,64,0.002,0.044
227.7,2275,19.0,8.2,25,0.7,10.6,64,0.000,0.025
228.6,2225,18.6,8.3,25,0.7,10.6,64,0.001,0.015
229.5,2150,18.0,8.6,24,0.7,10.6,64,0.000,0.012
230.4,2017,17.3,8.8,23,0.7,10.6,64,0.000,0.005
231.3,1993,16.8,9.1,21,0.7,10.6,64,0.001,0.001
232.2,1996,16.7,9.4,20,0.7,10.6,64,0.000,0.000
233.1,2116,18.0,9.0,21,0.7,10.6,64,0.000,0.000
234.0,2156,18.2,8.5,22,0.7,10.6,64,0.002,0.000
234.9,2238,19.0,8.2,23,0.7,10.6,64,0.000,0.000
235.8,2246,19.0,8.2,23,0.7,10.6,64,0.001,0.000
236.7,2245,19.0,8.2,24,0.7,10.6,64,0.000,0.000
237.6,2173,18.5,8.2,24,0.7,10.6,64,0.000,0.000
238.5,2133,18.2,8.3,23,0.7,10.6,64,0.001,0.000
239.4,2060,17.5,8.6,22,0.7,10.6,64,0.000,0.000
240.3,1829,16.5,10.5,22,0.8,10.8,64,0.001,0.000
241.2,1838,15.5,13.7,20,1.3,15.3,64,0.349,0.005
242.1,1893,20.2,18.3,20,1.4,15.4,64,0.891,0.020
243.0,1954,23.4,22.6,19,1.7,15.7,64,0.900,0.035
243.9,2066,24.5,22.4,20,1.7,15.9,64,0.900,0.065
244.8,2246,26.6,22.0,21,1.7,16.0,64,0.895,0.120
245.7,2301,28.9,21.3,23,1.8,15.7,64,0.820,0.301
246.6,2393,31.5,19.6,25,1.7,15.7,64,0.810,0.450
247.5,2337,22.9,14.5,25,1.4,14.6,64,0.757,0.490
248.4,1864,15.9,10.3,26,0.7,10.6,64,0.012,0.271
249.3,893,9.5,20.0,26,0.7,11.1,64,0.153,0.060
250.2,1263,12.1,22.9,26,0.7,11.8,64,0.935,0.060
251.1,1650,17.0,32.2,25,2.0,15.5,64,0.913,0.062
252.0,1539,16.5,37.6,25,2.0,16.9,64,0.831,0.065
252.9,1539,17.7,38.0,25,2.0,16.1,64,0.186,0.065
253.8,1532,20.0,27.1,25,1.4,15.3,64,0.506,0.068
254.7,1479,20.0,27.1,25,1.4,14.5,64,0.869,0.082
255.6,1451,17.1,22.6,25,1.3,13.5,64,0.865,0.290
256.5,1408,12.5,12.9,24,0.7,10.6,64,0.526,0.212
257.4,1304,12.2,13.6,23,0.7,10.6,64,0.010,0.040
258.3,1273,13.7,14.8,22,0.7,10.6,63,0.003,0.020
259.2,1223,17.5,18.0,20,0.8,11.9,63,0.277,0.012
260.1,1227,15.8,28.2,20,1.1,13.8,63,0.910,0.045
261.0,1282,14.2,43.9,20,2.0,18.0,63,0.886,0.187
261.9,1464,16.5,42.6,21,2.0,17.4,63,0.829,0.440
262.8,1520,17.8,37.4,23,1.8,15.7,63,0.166,0.283
263.7,1612,21.5,18.8,25,0.9,13.9,63,0.378,0.180
264.6,1632,17.7,15.9,26,0.8,12.0,63,0.925,0.280
265.5,1620,14.0,11.0,26,0.7,10.6,63,0.504,0.186
266.4,1570,13.5,11.2,26,0.7,10.6,63,0.010,0.035
267.3,1542,13.4,11.5,26,0.7,10.6,63,0.004,0.021
268.2,1467,13.0,13.3,26,0.7,10.6,63,0.000,0.005
269.1,1158,7.6,19.1,25,0.8,10.6,63,0.001,0.000
270.0,841,-3.5,38.8,22,2.4,15.9,63,0.310,0.016
270.9,2013,10.8,39.0,22,2.4,19.3,63,0.895,0.065
271.8,2099,20.9,39.5,21,2.5,19.6,63,0.472,0.292
272.7,2265,22.0,41.6,22,3.0,20.2,63,0.416,0.491
273.6,2500,23.8,40.1,23,3.2,20.6,63,0.830,0.569
274.5,2509,25.8,38.0,25,2.1,16.5,63,0.844,0.588
275.4,2536,30.0,32.6,26,2.3,16.8,63,0.862,0.625
276.3,2526,30.8,27.2,27,2.6,17.6,63,0.890,0.628
277.2,2511,32.5,20.0,27,1.8,16.9,63,0.882,0.632
278.1,2463,32.0,18.4,27,1.7,15.9,63,0.865,0.639
279.0,2457,31.0,15.7,27,1.0,10.6,63,0.531,0.499
279.9,2407,20.0,11.8,26,0.9,10.9,63,0.045,0.195
280.8,2427,21.6,8.1,25,0.7,11.8,63,0.031,0.128
281.7,2462,28.0,13.7,26,1.0,12.6,63,0.242,0.082
282.6,2550,27.8,13.3,26,1.2,13.7,63,0.895,0.115
283.5,2569,27.5,12.5,27,1.2,13.7,63,0.685,0.118
284.4,2645,28.5,12.3,28,1.2,13.3,63,0.365,0.125
285.3,2360,25.1,11.8,28,1.2,11.8,63,0.233,0.176
286.2,1818,15.0,10.2,29,0.9,11.5,63,0.119,0.213
287.1,1865,15.7,10.2,30,0.7,11.0,63,0.026,0.085
288.0,1915,16.5,10.2,31,0.8,12.2,63,0.199,0.075
288.9,2012,20.2,16.5,31,1.0,12.6,63,0.470,0.050
289.8,2024,23.3,23.9,32,1.7,16.5,63,0.280,0.054
290.7,2065,20.5,31.3,33,2.3,17.5,63,0.133,0.060
291.6,2079,20.8,37.0,34,3.1,19.6,63,0.930,0.333
292.5,2097,21.5,39.2,34,2.8,18.9,63,0.927,0.539
293.4,2045,22.1,35.6,34,2.6,18.0,63,0.920,0.589
294.3,1989,23.0,28.2,34,2.3,17.6,63,0.922,0.591
295.2,1902,22.7,19.9,33,1.9,16.4,63,0.925,0.595
296.1,1850,22.4,12.1,32,0.7,11.0,63,0.406,0.380
297.0,1724,22.0,19.2,29,1.2,12.9,63,0.209,0.189
297.9,1698,21.6,21.8,29,1.6,15.4,63,0.925,0.485
298.8,1678,21.0,27.5,28,1.9,16.5,63,0.933,0.419
299.7,1690,21.0,20.0,28,1.5,15.5,63,0.945,0.270
300.6,1673,20.9,11.5,28,0.7,11.0,63,0.381,0.199
301.5,1635,20.5,12.9,28,0.7,11.0,63,0.054,0.121
302.4,1603,17.3,12.5,28,0.7,11.0,63,0.125,0.095
303.3,1555,14.7,11.8,27,0.7,11.0,63,0.075,0.071
304.2,1460,20.5,17.2,26,0.9,12.1,63,0.031,0.030
305.1,1445,19.4,21.4,25,1.4,16.5,63,0.346,0.041
306.0,1419,15.5,20.4,23,1.0,13.9,63,0.272,0.138
306.9,1493,14.3,17.3,23,0.6,10.6,63,0.046,0.579
307.8,1499,13.0,12.2,24,0.7,10.6,63,0.032,0.413
308.7,1532,13.5,12.0,24,0.7,10.6,63,0.014,0.063
309.6,1526,13.5,11.8,25,0.7,10.6,63,0.011,0.020
310.5,1517,13.5,11.8,25,0.7,10.6,63,0.009,0.020
311.4,1535,13.5,11.7,25,0.7,10.6,63,0.006,0.010
312.3,1560,13.5,11.4,25,0.7,10.6,63,0.005,0.009
313.2,1570,13.5,11.7,26,0.7,10.6,63,0.006,0.005
314.1,1551,13.4,12.3,26,0.7,10.6,63,0.002,0.003
315.0,1444,12.5,13.3,25,0.7,10.7,63,0.000,0.000
315.9,1425,15.1,14.1,24,0.7,11.0,63,0.001,0.000
316.8,1400,20.5,16.9,23,0.6,10.8,63,0.010,0.010
317.7,1454,16.9,15.6,23,0.8,10.8,63,0.035,0.045
318.6,1545,13.4,13.3,24,1.4,12.2,63,0.386,0.042
319.5,2281,22.5,21.5,24,1.8,13.1,63,0.875,0.035
320.4,2317,23.0,31.4,24,3.0,19.6,63,0.903,0.270
321.3,2437,27.5,29.5,25,2.9,19.4,63,0.929,0.605
322.2,2517,27.5,28.0,25,2.7,18.8,63,0.915,0.613
323.1,2650,27.5,29.4,28,2.8,18.8,63,0.913,0.623
324.0,2719,29.3,29.4,28,2.9,18.8,63,0.905,0.639
324.9,2750,31.2,29.4,29,2.9,18.8,63,0.896,0.640
325.8,2667,26.5,38.7,29,3.0,18.4,63,0.884,0.640
326.7,2601,25.9,44.0,29,3.0,17.3,63,0.875,0.666
327.6,2508,24.5,37.3,27,3.3,19.4,63,0.878,0.684
328.5,2538,24.5,39.0,27,3.3,21.4,63,0.885,0.680
329.4,2505,24.4,40.5,27,2.4,17.3,63,0.498,0.673
330.3,2405,24.0,34.1,27,2.6,17.8,63,0.240,0.665
331.2,2348,24.6,34.3,26,2.9,18.8,63,0.940,0.683
332.1,2261,26.5,35.3,26,2.4,17.6,63,0.937,0.697
333.0,2342,28.3,29.7,26,2.0,16.1,63,0.930,0.705
333.9,2403,29.6,21.9,25,3.0,18.2,63,0.920,0.682
334.8,2596,27.0,29.8,26,2.8,18.1,63,0.907,0.653
335.7,2605,28.0,30.5,27,2.8,16.1,63,0.895,0.729
336.6,2606,30.0,32.5,28,3.6,19.0,63,0.907,0.731
337.5,2540,27.4,34.8,28,3.6,21.1,63,0.930,0.735
338.4,2498,25.1,37.8,27,3.4,20.4,63,0.632,0.718
339.3,2395,23.5,41.2,26,3.4,20.6,63,0.541,0.699
340.2,2331,23.9,38.5,26,3.4,20.8,63,0.925,0.689
341.1,2265,24.5,31.4,24,2.6,19.2,63,0.912,0.695
342.0,2155,23.9,32.9,24,2.7,18.3,63,0.889,0.710
342.9,2150,23.5,35.8,24,3.0,19.6,63,0.875,0.688
343.8,2143,23.5,40.8,23,3.2,19.4,63,0.869,0.670
344.7,2206,23.8,39.0,23,2.9,18.8,63,0.855,0.670
345.6,2213,23.8,36.9,23,2.1,16.9,63,0.479,0.637
346.5,2229,22.0,36.9,23,2.5,17.7,63,0.148,0.585
347.4,2257,23.7,33.3,24,3.1,19.6,63,0.870,0.651
348.3,2302,27.5,21.6,24,2.7,18.9,63,0.874,0.699
349.2,2347,27.3,24.3,24,2.4,18.0,63,0.885,0.670
350.1,2400,27.2,28.6,25,2.3,17.3,63,0.863,0.685
351.0,2502,30.0,26.6,25,2.3,17.0,63,0.830,0.715
351.9,2518,30.3,24.3,26,2.2,15.3,63,0.860,0.724
352.8,2561,33.0,21.4,27,2.0,15.6,63,0.864,0.735
353.7,2600,32.1,21.8,27,2.0,16.2,63,0.775,0.739
354.6,2639,31.2,25.1,27,2.3,17.6,63,0.675,0.731
355.5,2665,33.5,22.8,28,2.2,17.4,62,0.543,0.715
356.4,2687,33.8,20.8,28,2.0,16.9,61,0.196,0.718
357.3,2719,34.5,21.2,29,2.0,16.9,61,0.400,0.723
358.2,2686,32.5,20.4,29,2.1,16.9,61,0.870,0.739
359.1,2668,30.6,19.2,29,2.0,16.9,61,0.860,0.732
360.0,2688,33.5,21.2,29,2.1,16.9,61,0.777,0.720
360.9,2684,33.3,22.9,29,2.2,16.9,61,0.166,0.711
361.8,2672,33.0,24.3,29,2.3,17.3,61,0.399,0.706
362.7,2541,31.8,24.8,28,2.3,17.3,61,0.875,0.709
363.6,2546,30.4,25.5,28,2.4,17.6,61,0.855,0.717
364.5,2557,29.0,26.3,28,2.5,17.8,61,0.825,0.730
365.4,2574,28.6,27.3,27,2.6,18.4,61,0.720,0.717
366.3,2605,26.5,30.2,27,2.7,18.6,61,0.590,0.703
367.2,2617,26.9,30.4,27,2.8,18.8,61,0.195,0.690
368.1,2619,27.5,31.0,27,2.9,19.2,61,0.401,0.694
369.0,2585,27.5,33.0,27,3.0,19.4,61,0.654,0.700
369.9,2576,27.5,34.8,27,3.2,20.0,61,0.391,0.668
370.8,2551,27.5,33.7,27,3.1,19.7,61,0.401,0.625
371.7,2567,27.9,33.3,27,2.9,18.8,61,0.835,0.670
372.6,2599,29.0,31.4,27,2.9,19.0,61,0.822,0.720
373.5,2603,29.0,31.7,27,2.9,19.2,61,0.765,0.719
374.4,2606,29.0,32.5,28,3.3,20.4,61,0.806,0.717
375.3,2607,28.5,34.6,28,3.4,20.4,61,0.870,0.709
376.2,2609,28.0,37.3,27,3.5,20.8,61,0.557,0.694
377.1,2601,27.5,38.1,28,3.5,20.6,61,0.175,0.660
378.0,2554,27.5,37.3,28,3.4,20.0,61,0.197,0.673
378.9,2436,27.5,28.6,27,2.6,18.4,61,0.421,0.662
379.8,2214,26.3,27.2,26,2.1,16.9,61,0.858,0.580
380.7,2160,25.0,26.2,25,2.0,16.9,61,0.825,0.537
381.6,2018,22.5,29.4,23,1.9,16.4,61,0.806,0.489
382.5,1972,22.5,28.3,22,1.7,15.7,61,0.720,0.465
383.4,1959,22.7,24.7,20,1.7,15.5,61,0.585,0.425
384.3,2102,26.5,19.5,21,1.4,14.4,61,0.379,0.350
385.2,2151,24.8,13.8,22,0.7,10.6,61,0.016,0.263
386.1,2240,19.0,8.2,23,0.7,10.6,61,0.012,0.173
387.0,2256,19.0,8.2,23,0.7,10.6,61,0.000,0.075
387.9,2287,19.1,8.2,24,0.7,10.6,61,0.000,0.063
388.8,2340,19.5,8.2,24,0.7,10.6,61,0.000,0.048
389.7,2405,19.9,8.2,25,0.7,10.6,61,0.001,0.030
390.6,2475,20.5,8.2,26,0.8,10.6,61,0.000,0.027
391.5,2530,20.8,8.2,26,0.8,10.6,61,0.000,0.020
392.4,2533,21.0,8.2,27,0.8,10.6,61,0.000,0.017
393.3,2541,21.0,8.2,27,0.8,10.6,61,0.000,0.014
394.2,2617,21.3,8.4,27,0.8,10.6,61,0.000,0.010
395.1,2623,21.5,8.6,27,0.8,10.6,61,0.000,0.008
396.0,2633,21.5,8.6,28,0.8,10.6,61,0.000,0.005
396.9,2595,21.2,8.5,28,0.8,10.6,61,0.001,0.002
397.8,2520,20.5,8.2,27,0.8,10.6,61,0.000,0.000
398.7,2432,20.2,8.2,27,0.7,10.6,61,0.001,0.000
399.6,2308,19.5,8.2,25,0.7,10.6,61,0.000,0.000
400.5,2144,18.2,8.4,25,0.7,10.6,61,0.000,0.000
401.4,1931,16.4,9.0,23,0.7,10.6,61,0.000,0.000
402.3,1414,12.0,12.3,21,0.7,10.6,61,0.001,0.000
403.2,1210,11.3,16.4,18,0.7,10.6,61,0.021,0.000
404.1,940,9.5,23.1,11,1.3,11.7,61,0.072,0.013
405.0,1864,13.3,27.3,11,1.4,12.9,61,0.190,0.055
405.9,1849,17.5,34.5,10,2.2,16.9,61,0.512,0.177
406.8,1776,18.0,36.9,10,2.3,17.1,61,0.845,0.380
407.7,1776,18.5,38.8,10,2.4,17.6,61,0.810,0.265
408.6,1782,19.5,40.0,11,2.7,18.0,61,0.780,0.195
409.5,1850,19.7,37.8,11,2.6,18.2,61,0.710,0.195
410.4,1840,20.0,34.5,11,2.3,16.9,61,0.498,0.185
411.3,1692,19.4,36.9,10,2.3,16.9,61,0.234,0.155
412.2,1624,18.9,39.6,9,2.3,16.9,61,0.206,0.129
413.1,1505,18.5,42.7,9,2.3,17.2,61,0.332,0.137
414.0,1500,19.2,44.3,9,2.4,17.6,61,0.885,0.370
